from,default-currency_for_amounts,total_commitments,total_disbursements,total_reimbursements,total_expenditure,start-planned_iso-date,start-planned,Start-actual-year,start-actual,end-planned_iso-date,end-planned,end-actual_iso-date,end-actual,implementing-organisations,recipient-country_codes,recipient-countries,activity-status,collaboration-type,default-aid-type
GB,GBP,1345000,1345000,0,0,2011-05-10,2011-05-10,2011,2011-05-10,2012-03-31,2012-03-31,2012-03-31,2012-03-31,United Nations Children’s Fund,YE,Yemen,Post-completion,Bilateral,Project-type interventions
GB,GBP,3000000,3000000,0,0,2011-05-10,2011-05-10,2011,2011-05-10,2012-03-31,2012-03-31,2012-03-31,2012-03-31,United Nations Children’s Fund,YE,Yemen,Post-completion,Bilateral,Project-type interventions
GB,GBP,516000,516000,0,0,2011-05-10,2011-05-10,2011,2011-05-10,2012-03-31,2012-03-31,2012-03-31,2012-03-31,United Nations Children’s Fund,YE,Yemen,Post-completion,Bilateral,Project-type interventions
GB,GBP,515000,515000,0,0,2011-05-10,2011-05-10,2011,2011-05-10,2012-03-31,2012-03-31,2012-03-31,2012-03-31,United Nations Children’s Fund,YE,Yemen,Post-completion,Bilateral,Project-type interventions
GB,GBP,1500000,1500000,0,0,2011-05-10,2011-05-10,2011,2011-05-10,2012-03-31,2012-03-31,2012-03-31,2012-03-31,United Nations Office of Co-ordination of Humanitarian Affairs,YE,Yemen,Post-completion,Bilateral,Project-type interventions
GB,GBP,250000,250000,0,0,2011-07-01,2011-07-01,2011,2011-07-01,2011-12-31,2011-12-31,2011-12-31,2011-12-31,"United Nations agency, fund or commission (UN)",YE,Yemen,Post-completion,Bilateral,Project-type interventions
GB,GBP,4500000,4500000,0,0,2011-06-01,2011-06-01,2011,2011-06-01,2012-03-31,2012-03-31,2012-03-31,2012-03-31,International Committee of the Red Cross,YE,Yemen,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,800000,773205,0,0,2011-08-01,2011-08-01,2011,2011-08-01,2013-09-30,2013-09-30,2013-09-30,2013-09-30,Donor country-based NGO,YE,Yemen,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,3362159,3362157,0,0,2011-06-03,2011-06-03,2011,2011-06-03,2012-03-31,2012-03-31,2012-03-31,2012-03-31,Donor country-based NGO,YE,Yemen,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,2200000,2200000,0,0,2011-11-01,2011-11-01,2011,2011-11-01,2013-03-31,2013-03-31,2013-03-31,2013-03-31,World Food Programme,YE,Yemen,Post-completion,Bilateral,Project-type interventions
GB,GBP,1605000,1605000,0,0,2011-12-01,2011-12-01,2011,2011-12-01,2012-03-31,2012-03-31,2012-03-31,2012-03-31,United Nations Development Programme,YE,Yemen,Post-completion,Bilateral,Project-type interventions
GB,GBP,2700000,2200000,0,0,2012-02-17,2012-02-17,2012,2012-02-17,2013-03-31,2013-03-31,2013-03-31,2013-03-31,United Nations Office of Co-ordination of Humanitarian Affairs,YE,Yemen,Post-completion,Bilateral,Project-type interventions
GB,GBP,5600000,5600000,0,0,2012-03-16,2012-03-16,2012,2012-03-16,2013-03-31,2013-03-31,2013-03-31,2013-03-31,International Committee of the Red Cross,YE,Yemen,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,19516000,16375999,0,0,2012-09-01,2012-09-01,2012,2012-09-01,2015-03-31,2015-03-31,,,United Nations Children’s Fund,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,15506170,12729069,0,0,2012-09-01,2012-09-01,2012,2012-09-01,2015-03-31,2015-03-31,,,United Nations Children’s Fund,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,5033194,5033192,0,0,2012-04-01,2012-04-01,2012,2012-04-01,2013-05-31,2013-05-31,2013-05-31,2013-05-31,INTERNATIONAL NGO,YE,Yemen,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,8300000,8300000,0,0,2012-01-12,2012-01-12,2012,2012-01-12,2013-07-14,2013-07-14,2013-07-14,2013-07-14,INTERNATIONAL NGO,YE,Yemen,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,85588,19383,0,0,2012-08-15,2012-08-15,2012,2012-08-15,2015-09-30,2015-09-30,,,Donor Government,YE,Yemen,Implementation,Bilateral,Basket funds/pooled funding
GB,GBP,5292530,5117329,0,0,2012-04-01,2012-04-01,2012,2012-04-01,2014-07-31,2014-07-31,2014-07-31,2014-07-31,Donor country-based NGO,YE,Yemen,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,6099303,5000000,0,0,2012-07-01,2012-07-01,2012,2012-07-01,2015-05-31,2015-05-31,,,United Nations Development Programme,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,800697,212720,0,0,2012-10-01,2012-10-01,2012,2012-10-01,2015-05-31,2015-05-31,,,INTERNATIONAL NGO,YE,Yemen,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,100000,0,0,0,2014-03-31,2014-03-31,2014,2014-03-31,2014-05-31,2014-05-31,2014-05-31,2014-05-31,,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,200000,0,0,76531,2012-12-01,2012-12-01,2012,2012-12-01,2014-03-31,2014-03-31,2014-03-31,2014-03-31,Other.,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,650000,0,0,78193,2014-03-10,2014-03-10,2014,2014-03-10,2015-09-30,2015-09-30,,,Other.,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,250000,0,0,0,2013-11-01,2013-11-01,2013,2013-11-01,2015-09-30,2015-09-30,,,,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,250000,0,0,0,2013-10-21,2013-10-21,2013,2013-10-21,2015-09-30,2015-09-30,,,,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,100000,0,0,0,2013-10-21,2013-10-21,2013,2013-10-21,2015-09-30,2015-09-30,,,,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,274000,273715,0,0,2012-10-01,2012-10-01,2012,2012-10-01,2015-03-31,2015-03-31,,,United Nations Population Fund,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,1070000,844719,0,0,2012-10-01,2012-10-01,2012,2012-10-01,2015-03-31,2015-03-31,,,United Nations Population Fund,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,1490000,653000,0,0,2012-10-01,2012-10-01,2012,2012-10-01,2015-03-31,2015-03-31,,,International Bank for Reconstruction and Development,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,628009,628009,0,0,2013-02-15,2013-02-15,2013,2013-02-15,2014-09-30,2014-09-30,,,United Nations Development Programme,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,3703704,3703704,0,0,2013-02-15,2013-02-15,2013,2013-02-15,2014-09-30,2014-09-30,,,United Nations Development Programme,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,40000,0,0,0,2014-03-01,2014-03-01,2014,2014-03-01,2014-09-30,2014-09-30,,,,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,2650001,0,0,0,2014-02-01,2014-02-01,2014,2014-02-01,2017-03-31,2017-03-31,,,,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,200000,0,0,0,2016-04-01,2016-04-01,2016,2016-04-01,2016-12-31,2016-12-31,,,,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,3150000,1100000,0,0,2012-12-01,2012-12-01,2012,2012-12-01,2014-12-31,2014-12-31,,,International Bank for Reconstruction and Development,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,4900000,4300000,0,0,2013-01-01,2013-01-01,2013,2013-01-01,2015-03-31,2015-03-31,,,United Nations Office of Co-ordination of Humanitarian Affairs,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,140000,111000,0,0,2013-11-01,2013-11-01,2013,2013-11-01,2014-10-31,2014-10-31,,,Donor country-based NGO,YE,Yemen,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,4943365,1680000,0,0,2013-02-11,2013-02-11,2013,2013-02-11,2016-06-30,2016-06-30,,,International Bank for Reconstruction and Development,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,10200000,5286157,0,0,2013-08-31,2013-08-31,2013,2013-08-31,2015-03-31,2015-03-31,,,INTERNATIONAL NGO,YE,Yemen,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,10000000,4039029,0,0,2013-08-01,2013-08-01,2013,2013-08-01,2015-08-01,2015-08-01,,,INTERNATIONAL NGO,YE,Yemen,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,8500000,3212370,0,0,2013-08-01,2013-08-01,2013,2013-08-01,2015-09-30,2015-09-30,,,Donor country-based NGO,YE,Yemen,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,8500000,2053423,0,0,2013-08-01,2013-08-01,2013,2013-08-01,2015-09-30,2015-09-30,,,International Organisation for Migration,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,1000000,500000,0,0,2013-09-01,2013-09-01,2013,2013-09-01,2015-08-31,2015-08-31,,,United Nations Office of Co-ordination of Humanitarian Affairs,YE,Yemen,Implementation,Bilateral,Project-type interventions
GB,GBP,10617791,0,0,10561551,2003-07-01,2003-07-01,2003,2003-07-01,2009-06-01,2009-06-01,2009-06-01,2009-06-01,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,612013,0,0,612007,2003-07-01,2003-07-01,2003,2003-07-01,2009-07-01,2009-07-01,2009-07-01,2009-07-01,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,2600000,0,0,2600000,2003-07-01,2003-07-01,2003,2003-07-01,2009-07-01,2009-07-01,2009-07-01,2009-07-01,United Nations Population Fund,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,6407000,0,0,6407000,2003-07-01,2003-07-01,2003,2003-07-01,2009-07-01,2009-07-01,2009-07-01,2009-07-01,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,11999999,0,0,11999999,2005-01-01,2005-01-01,2005,2005-01-01,2009-12-01,2009-12-01,2009-12-01,2009-12-01,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,501576,0,0,494297,2005-01-01,2005-01-01,2005,2005-01-01,2010-12-31,2010-12-31,2010-12-31,2010-12-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,200000,0,0,200000,2005-01-01,2005-01-01,2005,2005-01-01,2009-12-01,2009-12-01,2009-12-01,2009-12-01,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,1690490,0,0,1690519,2006-07-01,2006-07-01,2006,2006-07-01,2010-12-01,2010-12-01,2010-12-01,2010-12-01,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,71957,0,0,24169,2005-01-01,2005-01-01,2005,2005-01-01,2011-01-01,2011-01-01,2011-01-01,2011-01-01,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,662000,397000,0,265000,2006-04-01,2006-04-01,2006,2006-04-01,2013-09-30,2013-09-30,2013-09-30,2013-09-30,Third Country Government (Delegated co-operation),ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,4389,0,0,4389,2006-07-03,2006-07-03,2006,2006-07-03,2012-03-01,2012-03-01,2012-03-01,2012-03-01,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,237360,0,0,244813,2006-07-03,2006-07-03,2006,2006-07-03,2014-08-27,2014-08-27,2014-08-27,2014-08-27,Donor Government,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,1309480,849155,0,450000,2006-07-03,2006-07-03,2006,2006-07-03,2014-08-27,2014-08-27,2014-08-27,2014-08-27,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,223388,0,0,243024,2007-01-01,2007-01-01,2007,2007-01-01,2010-03-31,2010-03-31,2010-03-31,2010-03-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,115967,0,0,115203,2007-01-01,2007-01-01,2007,2007-01-01,2010-03-31,2010-03-31,2010-03-31,2010-03-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,572412,0,0,11419,1996-11-01,1996-11-01,1996,1996-11-01,2000-02-01,2000-02-01,2000-02-01,2000-02-01,,ZM,Zambia,Post-completion,Bilateral,Development awareness
GB,GBP,170973,0,0,170973,1996-11-01,1996-11-01,1996,1996-11-01,2000-02-01,2000-02-01,2000-02-01,2000-02-01,,ZM,Zambia,Post-completion,Bilateral,Development awareness
GB,GBP,759147,0,0,759145,2005-12-01,2005-12-01,2005,2005-12-01,2010-04-30,2010-04-30,2010-04-30,2010-04-30,Developing country-based NGO,ZM,Zambia,Completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,300317,0,0,300316,2005-12-01,2005-12-01,2005,2005-12-01,2010-03-31,2010-03-31,2010-03-31,2010-03-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,2758454,0,0,2757980,1987-09-30,1987-09-30,1987,1987-09-30,2009-08-18,2009-08-18,2009-08-18,2009-08-18,,ZM,Zambia,Post-completion,Bilateral,Development awareness
GB,GBP,304372,0,0,304371,2006-04-01,2006-04-01,2006,2006-04-01,2010-03-31,2010-03-31,2010-03-31,2010-03-31,Donor country-based NGO,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,31043,0,0,31042,2006-06-01,2006-06-01,2006,2006-06-01,2010-03-01,2010-03-01,2010-03-01,2010-03-01,Donor country-based NGO,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,1830720,0,0,1830718,2007-01-01,2007-01-01,2007,2007-01-01,2009-12-31,2009-12-31,2009-12-31,2009-12-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,27049,0,0,27049,2009-03-01,2009-03-01,2009,2009-03-01,2009-12-31,2009-12-31,2009-12-31,2009-12-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,115300000,32800000,0,82500000,2007-11-01,2007-11-01,2007,2007-11-01,2010-12-31,2010-12-31,2010-12-31,2010-12-31,Recipient Government,ZM,Zambia,Post-completion,Bilateral,General budget support
GB,GBP,261838,194352,0,67483,2008-03-01,2008-03-01,2008,2008-03-01,2012-03-31,2012-03-31,2012-03-31,2012-03-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,31481,0,0,31481,2008-06-01,2008-06-01,2008,2008-06-01,2009-11-30,2009-11-30,2009-11-30,2009-11-30,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,29914,0,0,29913,2008-06-01,2008-06-01,2008,2008-06-01,2009-11-30,2009-11-30,2009-11-30,2009-11-30,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,81672,0,0,81672,2008-10-01,2008-10-01,2008,2008-10-01,2012-09-01,2012-09-01,2012-09-01,2012-09-01,Donor country-based NGO,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,177352,0,0,177350,2008-10-01,2008-10-01,2008,2008-10-01,2012-09-01,2012-09-01,2012-09-01,2012-09-01,Donor country-based NGO,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,1000000,650000,0,350000,2009-01-15,2009-01-15,2009,2009-01-15,2012-03-31,2012-03-31,2012-03-31,2012-03-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,57011,0,0,57011,2008-10-01,2008-10-01,2008,2008-10-01,2013-03-31,2013-03-31,2013-03-31,2013-03-31,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,101204,0,0,101204,2008-10-01,2008-10-01,2008,2008-10-01,2013-03-31,2013-03-31,2013-03-31,2013-03-31,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,506211,135407,0,370798,2007-11-01,2007-11-01,2007,2007-11-01,2011-02-28,2011-02-28,2011-02-28,2011-02-28,Donor country-based NGO,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,500000,0,0,500000,2009-01-01,2009-01-01,2009,2009-01-01,2009-12-31,2009-12-31,2009-12-31,2009-12-31,World Food Programme,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,2000000,0,0,2000000,2009-03-01,2009-03-01,2009,2009-03-01,2009-03-31,2009-03-31,2009-03-31,2009-03-31,World Food Programme,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,200000,0,0,200000,2009-03-01,2009-03-01,2009,2009-03-01,2009-05-31,2009-05-31,2009-05-31,2009-05-31,World Food Programme,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,790000,0,0,790000,2009-03-01,2009-03-01,2009,2009-03-01,2009-12-31,2009-12-31,2009-12-31,2009-12-31,United Nations Children’s Fund,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,7626,0,0,7500,2008-12-16,2008-12-16,2008,2008-12-16,2012-03-31,2012-03-31,2012-03-31,2012-03-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,827500,425000,0,402500,2009-01-01,2009-01-01,2009,2009-01-01,2012-03-31,2012-03-31,2012-03-31,2012-03-31,World Bank Group (WB),ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,100000,0,0,87228,2009-03-20,2009-03-20,2009,2009-03-20,2009-05-13,2009-05-13,2009-05-13,2009-05-13,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,28045,0,0,28045,2009-04-01,2009-04-01,2009,2009-04-01,2009-06-30,2009-06-30,2009-06-30,2009-06-30,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,2725807,2725783,0,0,2009-06-26,2009-06-26,2009,2009-06-26,2013-10-31,2013-10-31,2013-10-31,2013-10-31,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,6278253,0,0,6267356,2009-06-26,2009-06-26,2009,2009-06-26,2013-10-31,2013-10-31,2013-10-31,2013-10-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,93833,0,0,93820,2009-06-26,2009-06-26,2009,2009-06-26,2013-10-31,2013-10-31,2013-10-31,2013-10-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,12062,12062,0,0,2009-03-23,2009-03-23,2009,2009-03-23,2012-06-30,2012-06-30,2012-06-30,2012-06-30,Donor country-based NGO,ZM,Zambia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,27214,0,0,27213,2009-05-01,2009-05-01,2009,2009-05-01,2014-12-31,2014-12-31,,,Other.,ZM,Zambia,Pipeline/identification,Bilateral,Project-type interventions
GB,GBP,70000,0,0,70000,2009-05-01,2009-05-01,2009,2009-05-01,2014-12-31,2014-12-31,,,Other.,ZM,Zambia,Pipeline/identification,Bilateral,Project-type interventions
GB,GBP,53717,0,0,53717,2009-01-01,2009-01-01,2009,2009-01-01,2010-05-31,2010-05-31,2010-05-31,2010-05-31,Donor Government,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,27973,0,0,27972,2009-05-01,2009-05-01,2009,2009-05-01,2009-12-31,2009-12-31,2009-12-31,2009-12-31,Other.,ZM,Zambia,Post-completion,Bilateral,Project-type interventions
GB,GBP,1104648,0,0,99034,2010-04-01,2010-04-01,2010,2010-04-01,2020-03-31,2020-03-31,,,Other.,ZM,Zambia,Implementation,Bilateral,Project-type interventions
GB,GBP,422980,78696,0,19603,2010-04-01,2010-04-01,2010,2010-04-01,2014-03-31,2014-03-31,2014-03-31,2014-03-31,Other.,ZM,Zambia,Implementation,Bilateral,Project-type interventions
GB,GBP,19332236,13184878,0,158,2010-04-01,2010-04-01,2010,2010-04-01,2020-03-31,2020-03-31,,,Recipient Government,ZM,Zambia,Implementation,Bilateral,Project-type interventions
